id,name,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,beds,price,review_scores_rating
27520015,Brand new studio apartment with vintage look,Tessa,f,Indische Buurt,Oud-Oost,,1,$112.00,98
27520055,Family/city- Apartment 10 min from central station,Julian,f,Zeeburg,Oostelijk Havengebied - Indische Buurt,,2,$140.00,100
27520959,Bright and spacious apartment in Amsterdam,Jan-Jelle,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$145.00,
27523926,Complete apartment-taking care of our cat required,Bastiaan,f,Oud-West,De Baarsjes - Oud-West,,1,$68.00,100
27525864,New & spacious ground-floor 3-BR home w/ garden!,Laurens,f,Indische Buurt,Oud-Oost,,3,$400.00,100
27525917,Cosy Modern Apartment | Patio |,Martijn,f,Oud-Zuid,Zuid,,2,$114.00,80
27527221,Unforgetable Charming Apartment | Patio |,Martijn,f,Oud-Zuid,Zuid,,1,$179.00,86
27532577,Modern appartment at walking distance from centre,Caspar,f,,Westerpark,,1,$150.00,99
27533135,Private apt close to Vondelpark! Ideal for couples,Nick,f,Hoofddorppleinbuurt,Zuid,,1,$100.00,100
27534459,N0.One,Lukas,f,,Centrum-West,,1,$116.00,78
27535114,Private room in modern city apt!,Ivan,t,,De Baarsjes - Oud-West,,1,$65.00,98
27539424,Apartment located at the city centre of Amsterdam,Sif,f,De Wallen,Centrum-West,,1,$80.00,
27544310,Beautiful and spacious Apartment in Amsterdam,Gil,f,,Buitenveldert - Zuidas,,4,$160.00,100
27545924,Cosy apartment de Pijp/Rivierenbuurt,Lisa,f,,De Pijp - Rivierenbuurt,,1,$180.00,
27546543,Lovely rooftop terrace apartment near Vondelpark,Tim En Leonie,t,Oud-West,De Baarsjes - Oud-West,,1,$200.00,99
27546826,"Welcome to my cosy, spacious, plant-filled home",Iris,t,Bos en Lommer,Bos en Lommer,,1,$100.00,100
27563313,Cosy room in East Amsterdam,Thalia,t,,Oud-Oost,,1,$80.00,99
27565202,Beautiful & clean apartment near the Museumsquare,Marjolijn,t,,Zuid,,2,$135.00,98
27565537,Privékamer met ontbijt en gebruik van fietsen,Margreet,t,,Westerpark,,1,$80.00,99
27566540,The Lux at Leidse Square 3th Floor,Marcel And Pauline,f,Grachtengordel,Centrum-Oost,,3,$90.00,93
27569750,Cozy and quite room in Amsterdam Zuid,Valentina,f,Buitenveldert-West,Buitenveldert - Zuidas,,1,$50.00,
27588936,Bright studio apartment in the city centre,Esmée,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,1,$85.00,100
27590549,Spacious Amsterdam family house + yard & parking,Cnaan,f,Tuindorp Oostzaan,Noord-West,,3,$80.00,94
27591911,Beautiful appartment nearby the city centre,Michaela,f,,Bos en Lommer,,1,$125.00,92
27595911,Anny's warehouse city centre!,Anny,t,Amsterdam Centrum,Centrum-West,,1,$80.00,96
27600742,Single bedroom with private sink,Tjibbe,f,,Bos en Lommer,,1,$47.00,97
27601894,Nice modern Apartment close to RAI fair center,Emile,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$185.00,100
27602107,Luxury loft in city centre,Pieter,f,,De Pijp - Rivierenbuurt,,1,$131.00,
27602112,Cozy appartement in Amsterdam with balcony,Evert,f,Oosterparkbuurt,Oud-Oost,,1,$135.00,95
27608003,Sunny apartment in Amsterdam north with garden,Maartje,f,Banne Buiksloot,Noord-West,,4,$115.00,100
27616092,ENTIRE Modern Two Room Condo with a Rooftop view,Evgeny,f,Banne Buiksloot,Oud-Noord,,1,$115.00,95
27616752,Amsterdam centrum authentiek mooie etage woning,Martien,f,Oud-West,Westerpark,,1,$160.00,91
27619422,"Quiet room, 25 minutes from City Center.",Vlad & Marina,t,,Bijlmer-Oost,,1,$65.00,94
27620348,Appartement in de Jordaan,"Jeroen, Simone & Zoe",f,Jordaan,Centrum-West,,2,$225.00,99
27622005,Boss Apartment,Tijmen,t,Oud-West,De Baarsjes - Oud-West,,1,$200.00,100
27623245,"Apartment near  'De Pijp', 'RAI' and Center",Marvin,t,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$139.00,
27626313,Bright room with ideal transport connections,Hellen,t,Slotervaart,Slotervaart,,1,$50.00,97
27626687,"Amsterdam, Family Apartment",Sanneke,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,3,$140.00,
27629065,Cozy and bright studio,Esther,f,Oud-West,De Baarsjes - Oud-West,,1,$89.00,97
27632311,Cosy Home with Private Spacious Garden | AMS WEST,Martijn,f,Oud-Zuid,Westerpark,,2,$185.00,92
27642271,Spacious Treasure in Central Amsterdam,Adrienn,f,,Westerpark,,1,$180.00,100
27644379,Cosy & quiet 2 pers. apartment close to Canals <3,Pieter,t,,De Baarsjes - Oud-West,,1,$130.00,99
27646040,Charming & sunny apartment in hip Amsterdam East!,Pol,f,,Oostelijk Havengebied - Indische Buurt,,2,$149.00,100
27651153,Lovely apartment with a balcony in 'De Baarsjes',Salka,f,Oud-West,De Baarsjes - Oud-West,,1,$100.00,98
27653760,Light appartment in 'De Baarsjes'- Amsterdam-West,Jurriaan,t,Oud-West,De Baarsjes - Oud-West,,1,$110.00,92
27655570,Private apartment near Vondelpark,Mark,f,De Pijp,De Baarsjes - Oud-West,,1,$120.00,96
27667014,"SPACIOUS,LIGHT (FAMILY) APP. WITH ROOF TERRACE!",Florentine & Lars,f,Oud-West,De Baarsjes - Oud-West,,2,$200.00,100
27667280,Amsterdam-West apartment,Fleur,f,Oud-West,Westerpark,,1,$129.00,94
27671023,One bedroom in three bedroom Amsterdam apartment,Ben,f,Amsterdam Centrum,Centrum-West,,1,$90.00,100
27671233,Modern and bright apartment next to Foodhallen,Willemijn,f,Oud-West,De Baarsjes - Oud-West,,1,$130.00,93
27676793,Cosy bedroom with canal view at an edge of Jordaan,Maria,t,Spaarndammer en Zeeheldenbuurt,Westerpark,,1,$85.00,97
27677715,Charming house with sunny garden in city centre,Sharon & Martin,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,3,$230.00,100
27679769,Nice house in Amsterdam-Noord,Alen,f,,Noord-West,,4,$350.00,
27687282,Amazing artistic family place near Museumplein,Milena,f,Stadionbuurt,Zuid,,3,$170.00,96
27689710,Cosy apartment in Amsterdam-West near city centre,Julia,f,Oud-West,De Baarsjes - Oud-West,,1,$120.00,100
27690467,Amsterdam Appartment near Jordaan & Westerpark,Bernadette,f,Oud-West,Westerpark,,1,$51.00,93
27692074,Typical Amsterdam house close to Amsterdam center,Gerald,f,Indische Buurt,Oud-Oost,,1,$125.00,
27693836,"Beautifull place in the ""Red Light District""",Mees,f,De Wallen,Centrum-West,,1,$99.00,95
27695532,Nice apartment with terrace near Vondelpark,Andrea,f,Oud-West,De Baarsjes - Oud-West,,1,$599.00,93
27695723,"Amazing studio in ""The Red Light District""",Mees,f,De Wallen,Centrum-West,,1,$89.00,95
27696146,Lovely apartment nearby Vondelpark & centre,Cati,f,Oud-West,De Baarsjes - Oud-West,,1,$180.00,100
27697840,Ideal 60m2 shared apartment in Amsterdam Oud-Zuid!,Melle,f,Hoofddorppleinbuurt,Zuid,,1,$40.00,100
27697993,Lovely apartment in the heart of Amsterdam,Freek,t,De Wallen,Centrum-West,,1,$250.00,100
27698144,Double floor apartment 5 minutes from center,Murk,f,Bos en Lommer,Bos en Lommer,,3,$186.00,93
27700330,Comfortable home away from home,Dorus,f,Oud-West,De Baarsjes - Oud-West,,1,$110.00,96
27710965,SWEETS hotel Buiksloterdraaibrug,SWEETS Hotel,t,Hoofddorppleinbuurt,Oud-Noord,,1,$185.00,99
27711181,SWEETS hotel Scharrebiersluis,SWEETS Hotel,t,Hoofddorppleinbuurt,Centrum-Oost,,1,$185.00,96
27711346,SWEETS hotel Nieuwe Amstelbrug,SWEETS Hotel,t,Hoofddorppleinbuurt,De Pijp - Rivierenbuurt,,1,$185.00,98
27711492,SWEETS hotel Westerdoksbrug,SWEETS Hotel,t,Hoofddorppleinbuurt,Centrum-West,,1,$185.00,98
27711659,SWEETS hotel Kattenslootbrug,SWEETS Hotel,t,Hoofddorppleinbuurt,Westerpark,,1,$157.00,96
27711769,SWEETS hotel Beltbrug,SWEETS Hotel,t,Hoofddorppleinbuurt,Westerpark,,1,$168.00,98
27711924,SWEETS hotel Wiegbrug,SWEETS Hotel,t,Hoofddorppleinbuurt,De Baarsjes - Oud-West,,1,$157.00,98
27712060,SWEETS hotel Kinkerbrug,SWEETS Hotel,t,Hoofddorppleinbuurt,De Baarsjes - Oud-West,,1,$157.00,99
27712900,Beautiful 3-bedroom apartment on edge of canals,Annemieke,f,,De Pijp - Rivierenbuurt,,3,$400.00,93
27713449,Central + cozy near Amsterdam Museumsquare,Laura,f,Museumkwartier,Zuid,,1,$200.00,95
27713691,Modern Amsterdam city apartment with garden view,Marloes,f,Bos en Lommer,Bos en Lommer,,2,$150.00,95
27722861,Stylish upper house  (105m2) with rooftop terrace,Derk-Jan & Jet,f,,Watergraafsmeer,,1,$225.00,100
27725104,"Modern, chique Guesthouse in Amsterdam",Nazan,f,,De Baarsjes - Oud-West,,1,$166.00,91
27727971,Sunset view apartment nearby city center and parks,,,,Bos en Lommer,,2,$160.00,99
27741417,Luxurious 2 bedroom apartment in Amsterdam West,Jurney,t,Oud-West,De Baarsjes - Oud-West,,2,$250.00,96
27741587,Light-filled flat in central location,Christiana,f,De Pijp,De Pijp - Rivierenbuurt,,1,$150.00,97
27744275,New Urban Design Apartment - Amsterdam West,Edo,f,Bos en Lommer,Bos en Lommer,,1,$119.00,96
27745560,Cosy apartment in Amsterdam near the city centre,Luuk,f,Spaarndammer en Zeeheldenbuurt,Westerpark,,2,$150.00,89
27747504,Luxurious Loft Apartment Oud-Zuid,Karlien,f,Stadionbuurt,Zuid,,1,$140.00,
27754468,City Centre Amsterdam authentic Jordaan area 6pers,Maxime,f,,Centrum-West,,3,$350.00,90
27754860,Oud West luxurious 3 BR-apartment w roof terrace,Meike,f,Oud-West,De Baarsjes - Oud-West,,2,$295.00,99
27754900,Cosy apartment in Amsterdam South (near Airport),Inge,f,Hoofddorppleinbuurt,Zuid,,1,$129.00,98
27755152,"Small room, queen size bed in spacious appartment",Marly,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$91.00,100
27756155,Cosy house next to beautiful Westerpark,Isabel,f,,Westerpark,,1,$135.00,100
27757828,Aqua marine Apartment Amsterdam Center,Nancy,f,Grachtengordel,Centrum-Oost,,1,$80.00,81
27758532,Stylish bedroom in hip Indische buurt area,Linda,t,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$45.00,97
27766915,Lovely apartment in the central East area,Reinier,f,Oosterparkbuurt,Oud-Oost,,2,$134.00,96
27767287,Amsterdam living. Feel at home,James Bryan,f,Grachtengordel,Centrum-West,,4,$200.00,90
27770014,Amsterdam Appartement,Minte,f,,De Baarsjes - Oud-West,,1,$80.00,88
27771488,"Spectaculair Canal view  Appartement , city center",Eleenka,f,Grachtengordel,Centrum-West,,4,$325.00,100
27773895,1 BR apartment near centre and museum district,Martijn,f,,De Pijp - Rivierenbuurt,,1,$125.00,98
27774674,"Canal area, city center popular Jordaan .",Cido,t,Grachtengordel,Centrum-West,,1,$160.00,100
27774794,Brand new 120m2 designer apartment,Sjoerd,f,,Oud-Noord,,4,$149.00,97
27778630,Luxury Room in the center,Felix,f,,De Pijp - Rivierenbuurt,,1,$85.00,91
27778745,Amsterdam Woning,Tom,f,Grachtengordel,Centrum-Oost,,2,$225.00,100
27782053,City Center 45 m² – Bigger than most in Amsterdam,Robert,f,,Westerpark,,1,$119.00,
27782389,Modern sunny place (110м2)  15min to city center,Valeria,f,Oost,IJburg - Zeeburgereiland,,4,$314.00,100
27793181,Cognac Suite,Rintje,f,De Wallen,Centrum-West,,1,$25.00,90
27797216,Living room,Nathalie,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$109.00,80
27803193,Chess Suite,Rintje,f,De Wallen,Centrum-West,,1,$25.00,91
27803619,The Modern Artist's Family House (In City Centre!),Martijn,f,Oud-Zuid,Centrum-Oost,,3,$267.00,82
27809371,The Dutch Suites,Iris,f,De Wallen,Centrum-West,,2,$45.00,91
27811298,Apartment with an amazing view over the Amstel,Christel,f,Watergraafsmeer,Watergraafsmeer,,2,$120.00,90
27812934,Quiet Apartment in buzzing Amsterdam,Sophie,f,Oosterparkbuurt,Oud-Oost,,1,$124.00,100
27822123,Appartement center.5. 40 m2  Best location!! 8 min,Rony,f,Frederik Hendrikbuurt,Centrum-West,,1,$90.00,83
27825991,NEW: Elegant getaway with garden nearby RAI/Amstel,Laila,f,,Watergraafsmeer,,1,$125.00,100
27827972,Stylish appartement at A-Location in Old-West,Rodin,f,Oud-West,De Baarsjes - Oud-West,,2,$140.00,98
27839016,Westerpark cosy apartment,David,f,,Westerpark,,1,$115.00,95
27841791,"Private room, newly renovated in hip East.",Tessa,t,Oosterparkbuurt,Oud-Oost,,1,$80.00,97
27843720,"Beautiful room with adjacent room, near the center",Marajsa,f,Oosterparkbuurt,Oud-Oost,,2,$104.00,82
27845188,Jacobs' Green Quiet Private Luxury Suite,Jael,f,Oostzanerwerf,Noord-West,,2,$135.00,95
27848577,"Bright, spacious & cosy home with period features!",Yasmin,f,,De Baarsjes - Oud-West,,1,$180.00,100
27850551,"Luxurious Floral Apartment, City Center-canal view",Yuta,f,Grachtengordel,Centrum-West,,1,$170.00,95
27851626,"Sunny, cozy, urban oasis in central AMS",Florence,f,Frederik Hendrikbuurt,Westerpark,,1,$95.00,90
27854236,"Exclusive room with sauna, City Center-canal view",Yuta,f,Grachtengordel,Centrum-Oost,,1,$400.00,100
27859234,Neat studio near Amsterdam center,Mehran,f,Watergraafsmeer,Watergraafsmeer,,2,$96.00,80
27863226,"Private studio/office w/ kitchen, bathroom & bikes",Jorn,f,,Oud-Oost,,1,$54.00,99
27864242,"Contemporary, Cool and Cosy",Camilla,t,Oud-West,Westerpark,,1,$160.00,98
27864951,Spacious apartment with 2 balconies,Lily,f,Oud-West,De Baarsjes - Oud-West,,2,$160.00,95
27865341,"Nice, bright, renovated apartment Amsterdam West",Cynthia,t,Slotermeer-Zuidwest,Geuzenveld - Slotermeer,,1,$85.00,99
27866063,Two floor luxury home (2 bathrooms + roof terrace),Ebru,f,Oud-Zuid,Zuid,,3,$650.00,100
27867055,Private room in a cozy and stylish apartment,Emanuela,t,Oud-West,De Baarsjes - Oud-West,,1,$59.00,99
27871686,Stunning View - Mini Suite on houseboat in City,Anita,t,Grachtengordel,Centrum-West,,1,$99.00,98
27882120,Comfortable room in the Pijp,Bas,f,,De Pijp - Rivierenbuurt,,1,$100.00,90
27888489,Cosy apartment in de Pijp (centre/ south),Lea,f,De Pijp,De Pijp - Rivierenbuurt,,2,$127.00,90
27889255,Luxurious two bedroom apartment,Max,t,,Oud-Oost,,4,$100.00,97
27897720,PRIVATE ROOM CENTER (easy going host!),Nikos,f,Frederik Hendrikbuurt,Westerpark,,1,$69.00,100
27898441,Rustig en ruim appartement vlakbij het Vondelpark,Sophie,f,Oud-West,De Baarsjes - Oud-West,,1,$115.00,96
27898914,Amsterdam Appartement Long stay,Bart,f,Oosterparkbuurt,Oud-Oost,,1,$95.00,
27901394,Apartment in Amsterdam Oost,E&R,f,Oosterparkbuurt,Watergraafsmeer,,1,$50.00,
27903115,Cosy private room in shared appartment in the Pijp,Karel,f,,De Pijp - Rivierenbuurt,,1,$100.00,90
27903955,Private floor in our house on the ground floor.,Eleni,f,Buitenveldert-West,Buitenveldert - Zuidas,,1,$69.00,96
27913527,"Amsterdam on the inside, 2-room studio, 1 dbl bed",Floor,t,Nieuwmarkt en Lastage,Centrum-Oost,,1,$125.00,99
27913560,Renovated studio in beautiful area,Matthijs,t,Stadionbuurt,Zuid,,1,$75.00,96
27914750,Amsterdam,Morillio,f,Osdorp,De Aker - Nieuw Sloten,,1,$150.00,
27916457,Great modern apartment in hip north area,Inge,f,Tuindorp Oostzaan,Noord-West,,1,$100.00,94
27919133,Bright Beauty Apartment in de Pijp (sleeps 4),Brechtje,f,De Pijp,De Pijp - Rivierenbuurt,,2,$127.00,97
27919543,Unique park location home with beauty garden,Yonas,f,Volewijck,Oud-Noord,,1,$87.00,93
27921245,Roof terrace apartment in trendy neighborhood,Kris,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$599.00,100
27921571,Nice appartment at great location in Amsterdam,Sylvia,f,Oosterparkbuurt,Oud-Oost,,1,$150.00,100
27921739,SWEETS hotel Overtoomsesluis,SWEETS Hotel,t,Hoofddorppleinbuurt,De Baarsjes - Oud-West,,1,$185.00,96
27923383,Private quiet room for ONE Woman ONLY.,Yvon,t,Oostelijke Eilanden en Kadijken,Centrum-Oost,,1,$45.00,96
27926156,Apartment Central Amsterdam 4 pers 2 bedrooms,Mos,t,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$170.00,97
27927995,Quiet clean room in a house with a garden,Barbara,f,,Slotervaart,,1,$60.00,97
27928522,Apartment on the canals of Amsterdam,Esther,f,Grachtengordel,Centrum-Oost,,1,$200.00,98
27929401,Amsterdam West room in BOLO,Juliet,f,Bos en Lommer,Bos en Lommer,,1,$65.00,97
27938996,Apartment next to Vondelpark,Cheerkim,f,Oud-West,Zuid,,2,$200.00,
27944416,Amsterdam in groene omgeving,Hannie,t,,Geuzenveld - Slotermeer,,1,$102.00,98
27953101,Amsterdam Private Suite close to RAI,Jill,f,,De Pijp - Rivierenbuurt,,1,$100.00,98
27954169,Luxury Retreat Centre Amsterdam,George,f,Jordaan,Centrum-West,,1,$225.00,80
27960142,Great apartment in a quiet neighbourhood.,Jasper,f,Tuindorp Oostzaan,Noord-West,,1,$109.00,100
27963222,Vondelpark House Bed & Breakfast Rooms 1&2.,Petra,t,Oud-West,De Baarsjes - Oud-West,,3,$243.00,98
27969251,Huis Roomolen,Henri & Mel,t,Grachtengordel,Centrum-West,,2,$56.00,100
27971206,Modern and cozy room 20 mins by metro from centre,Aika,f,,Bijlmer-Centrum,,1,$49.00,97
27974728,Jordaan Loft apartment,Lindsey,f,Jordaan,Centrum-West,,1,$280.00,97
27993220,Spacious new apartment in Amsterdam,Jaco,f,Slotervaart,Slotervaart,,2,$167.00,93
27999862,Modern and child friendly apartment in trendy area,Nilüfer,f,Bos en Lommer,Bos en Lommer,,2,$214.00,100
28003764,Small Room With Canal View,Jose,f,Oud-West,Westerpark,,2,$59.00,84
28005499,Private room near Dam Square Amsterdam,H.,t,Frederik Hendrikbuurt,Westerpark,,1,$35.00,94
28005566,Apartment in de Pijp,Ruud,f,Museumkwartier,De Pijp - Rivierenbuurt,,1,$125.00,100
28018143,Amsterdam CANAL House on waterfront,Trix,f,Oost,IJburg - Zeeburgereiland,,3,$175.00,100
28018811,Penthouse with rooftop terrace in Amsterdam,Wouter,f,Oud-West,De Baarsjes - Oud-West,,2,$247.00,99
28020858,2 floors new designer apartment with amazing view,Daniel,f,Oud-West,De Baarsjes - Oud-West,,1,$300.00,100
28021557,Desirable De Pijp Neighborhood- Modern 2BD Aprmt,Damaris,f,De Pijp,De Pijp - Rivierenbuurt,,2,$199.00,100
28037968,Spacious room in stylish apartment,Bonito,f,Oud-West,De Baarsjes - Oud-West,,2,$39.00,87
28041421,"Private studio in Amsterdam Old South, + 2 bikes.",Isabelle,f,Stadionbuurt,Zuid,,1,$81.00,88
28041594,Beautiful and cosy apartment in Amsterdam,Lisette,f,Oud-West,De Baarsjes - Oud-West,,1,$126.00,
28042621,Studio apartment 50 meters from Vondelpark,Brian,f,,De Baarsjes - Oud-West,,4,$51.00,67
28042771,Lovely Private Appartement in Amsterdam,Whitney,f,Buitenveldert-West,Buitenveldert - Zuidas,,1,$100.00,80
28042923,House boat on one of the beautiful canals,Emanuel,f,Jordaan,Westerpark,,2,$206.00,89
28044622,Spacious | trendy 1 bedroom apartment,Willem-Geert,f,De Pijp,De Pijp - Rivierenbuurt,,1,$500.00,98
28045191,Light filled canal-side apartment in Amsterdam,Felicity And Michael,f,Bos en Lommer,Bos en Lommer,,2,$188.00,100
28048761,Cozy room close to city center - Great location,Louis,f,Montparnasse,De Baarsjes - Oud-West,,1,$65.00,100
28049145,Light and spacious apartment in Amsterdam centre,Daan,t,De Pijp,De Pijp - Rivierenbuurt,,2,$250.00,98
28059480,"Stylish loft, private floor near zoo,museum⏹,city⏺",Hayco & Léonie,f,,Oud-Oost,,1,$75.00,100
28060801,Beautiful apartment in Amsterdam centre,Walter,f,,Westerpark,,1,$150.00,100
28062756,Great trendy apartment & garden near city centre,Evelien,f,,Oud-Noord,,1,$185.00,100
28064180,Bright room 10 minutes from Central Station,Rik,f,IJplein en Vogelbuurt,Oud-Noord,,1,$70.00,98
28064282,Amsterdam house,Erik,t,Nieuwmarkt en Lastage,Centrum-Oost,,1,$180.00,100
28066517,Ground Floor Apartment @ Booming Amsterdam North,Joris,f,IJplein en Vogelbuurt,Oud-Noord,,1,$135.00,100
28066913,The swan boat!,Anneke,f,Grachtengordel,De Pijp - Rivierenbuurt,,1,$250.00,98
28067437,Renovated apartment North + free parking + balcony,Lindy,f,Nieuwendam-Noord,Noord-Oost,,1,$200.00,
28072027,Luxurious Amsterdam apartment near centre and RAI,Donja & Dirk,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$250.00,100
28073718,Big Room in the City  &  near to the museums,Luna,f,De Pijp,De Pijp - Rivierenbuurt,,1,$90.00,84
28075122,"Single room, family home",Kitt,f,,De Pijp - Rivierenbuurt,,1,$30.00,95
28079360,Cozy Private apartment close to the city center,Marc,f,Frederik Hendrikbuurt,Westerpark,,1,$95.00,100
28079520,Apartment in Amsterdam close to the center,Pjotr,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,3,$230.00,98
28092348,Luxurious home with jacuzzi & Lovely garden.,Lindsay,f,,Zuid,,1,$186.00,95
28098878,Amsterdam Modern HOUSEBOAT with TERRACE,Ray,t,Nieuwmarkt en Lastage,Centrum-Oost,,2,$295.00,99
28099341,Luminous apartment close to tourist attractions,Thomas,t,Oud-West,De Baarsjes - Oud-West,,1,$214.00,100
28101859,Best Location Duplex in the Pijp,Martin,f,De Pijp,De Pijp - Rivierenbuurt,,1,$120.00,94
28102597,Your cosy spot in the heart of the Jordaan!,Grietje,f,Jordaan,Centrum-West,,1,$189.00,97
28118113,Cozy Flat in Oost Amsterdam,Alberto,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,2,$99.00,100
28119811,Industrial designed family house in Amsterdam-West,Simon,f,Slotermeer-Noordoost,Geuzenveld - Slotermeer,,1,$266.00,92
28123549,"Amsterdam, House with a natural caracter",Vincent,f,Bos en Lommer,Bos en Lommer,,1,$75.00,100
28125938,Apartment next to Vondelpark,Sebastiaan,f,Oud-West,De Baarsjes - Oud-West,,1,$99.00,98
28127853,"Beautifull, roomy and light Amsterdam appartement",Daan,f,,Westerpark,,1,$80.00,100
28128147,Great ground floor studio near the Olympic stadium,Agnes,f,Stadionbuurt,Zuid,,3,$100.00,97
28128799,Cozy modern apartment in Amsterdam,Olga,f,Banne Buiksloot,Noord-West,,1,$42.00,91
28132299,Comfortable Home away from Home | 2P Balcony APT,Martijn,f,Oud-Zuid,De Baarsjes - Oud-West,,1,$160.00,91
28144219,A private room in the heart of Amsterdam,Shridhar,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$60.00,100
28144850,Charming and romantic houseboat in the city centre,Alexander,f,Westelijke Eilanden,Centrum-West,,1,$79.00,100
28145516,Comfortable and stylish apartment,Thomas,f,Oud-West,De Baarsjes - Oud-West,,3,$240.00,
28146045,Urban Jungle Room,Mathilde,f,Slotervaart,Slotervaart,,1,$45.00,97
28146773,Bright and Chic Apartment with Cozy Balcony,Emil,f,,De Baarsjes - Oud-West,,2,$189.00,99
28147821,1 minute,Valentina,f,Amsterdam Centrum,Centrum-West,,3,$113.00,80
28160081,"Amazing view beautiful room, middle of city",Ramon,f,Grachtengordel,Centrum-West,,1,$100.00,92
28167828,The Muyssonette - Jordaan area!,Gea,t,Jordaan,Centrum-West,,1,$152.00,100
28168184,Amsterdam Central Station- Private room,Ana,t,De Wallen,Centrum-West,,3,$130.00,95
28170875,"Farmstyle, rural appartment with free bikes!",Jochum,f,,Geuzenveld - Slotermeer,,2,$88.00,95
28171967,"Beautiful apartment in rural A'dam, free bikes!",Jochum,f,,Geuzenveld - Slotermeer,,1,$89.00,97
28175216,"Lovely, bright apt. with balcony in lively East!",Simone,f,Oosterparkbuurt,Oud-Oost,,1,$176.00,100
28176724,Amsterdam. Dam and Anne Frank house neighborhood.,Milo,f,Grachtengordel,Centrum-West,,1,$124.00,97
28177843,Great hip appartement in Amsterdam,Marjolein,f,Oosterparkbuurt,Oud-Oost,,1,$129.00,90
28178051,Lovely modern house in Central Amsterdam,Michael,f,,Oud-Oost,,2,$210.00,100
28180199,Private room in Amsterdam with roof terrace!,Esma,t,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$50.00,98
28194504,Charming appartment in the heart of Westerpark,Stephan,t,,Westerpark,,3,$219.00,93
28195199,Beautiful room in Amsterdam Oud-West,Valentina,f,,De Baarsjes - Oud-West,,1,$65.00,93
28196365,"Small room Zuidas, business centre and VU and RAI",Jeannette,f,Buitenveldert-West,Buitenveldert - Zuidas,,1,$45.00,89
28198065,"Big room in business area: Zuidas, VU and RAI",Jeannette,f,Buitenveldert-West,Buitenveldert - Zuidas,,1,$61.00,92
28198817,Captain's House,Arjen,f,Nieuwmarkt en Lastage,Centrum-Oost,,3,$221.00,99
28202039,Adam's Suite,Adam,t,Grachtengordel,Centrum-Oost,,2,$460.00,98
28203214,Adam's Loft,Adam,t,Grachtengordel,Centrum-Oost,,1,$380.00,95
28209980,Apartment in Amsterdam,Chantal,f,Bos en Lommer,Bos en Lommer,,3,$150.00,100
28213243,"Light, modern spacious apartment",Reinoud,f,Oud-West,De Baarsjes - Oud-West,,2,$200.00,100
28215817,Stylish flat in quiet part of central Amsterdam,Wouter,t,,Centrum-Oost,,1,$274.00,99
28217061,Beautiful and new apartment with a garden,Dhruv,f,,Oud-Oost,,2,$175.00,
28218536,"Amsterdam oost, IJburg",Sandra,f,Oost,IJburg - Zeeburgereiland,,4,$499.00,100
28219242,Perfect apartment 5min to NDSM | 10min to CS,Youp,f,Volewijck,Oud-Noord,,1,$150.00,97
28220320,Bright apartment in Amsterdam East,Olmo,f,Indische Buurt,Oud-Oost,,2,$100.00,90
28223521,Amsterdam,Joanne,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$110.00,97
28223602,Cosy room in stylish apartment,Bonito,f,Oud-West,De Baarsjes - Oud-West,,1,$22.00,84
28224819,Wonderful room in Amsterdam bike available,Ramon,t,,Watergraafsmeer,,1,$65.00,97
28234064,Ground floor with garden 5mins from Rijksmuseum,Pooja,f,,De Pijp - Rivierenbuurt,,2,$200.00,91
28236509,Fleur d'Amsterdam,Fleur,t,Watergraafsmeer,Watergraafsmeer,,2,$75.00,98
28238045,Wonderful Appartement in Historical City Centre,Jochum,f,Nieuwmarkt en Lastage,Centrum-Oost,,2,$245.00,90
28238748,"Amsterdam, Bos & Lommer, close to cafe's and park",Maarten,f,Bos en Lommer,Bos en Lommer,,1,$100.00,100
28239821,Big Apartment Amsterdam Oud-West with Rooftop,Oscar,f,Oud-West,De Baarsjes - Oud-West,,2,$350.00,90
28241209,Spacious & light family home with private patio,Jurriaan,f,De Pijp,De Pijp - Rivierenbuurt,,3,$276.00,94
28243470,Spacious apartment w. quick access metro & highway,Sarah,f,,Bijlmer-Centrum,,2,$198.00,
28244221,A secret escape in the middle of Town,Noa,f,,Centrum-West,,2,$109.00,90
28245142,Spacious appartement in trendy Amsterdam Oost,Sabine,t,,Oud-Oost,,2,$149.00,100
